"Time","Content.Espresso","Content.Tea","Content.Milk","Trait.Cold","Trait.HighInSugar","Trait.HighInCaffeine","Control.Exams","Control.LowerSales","Temperature","DewPoint","Humidity","WindSpeed","Pressure","Clear","Fog","Rain","Snow"
"2017-09-05 18",1,0,0,0,0,0,FALSE,FALSE,18.5,14.6,78,8,100.24,FALSE,FALSE,FALSE,FALSE
"2017-09-05 19",3,0,4,0,1,0,FALSE,FALSE,17.3,15.3,88,10,100.31,FALSE,FALSE,FALSE,FALSE
"2017-09-05 7",6,0,5,0,1,0,FALSE,FALSE,17.9,16.8,93,13,99.95,FALSE,FALSE,FALSE,FALSE
"2017-09-05 8",10,1,7,0,0,3,FALSE,FALSE,18.1,16.5,90,16,100,FALSE,FALSE,FALSE,FALSE
"2017-09-05 9",15,1,10,0,0,2,FALSE,FALSE,18.9,16,83,18,100.09,FALSE,FALSE,FALSE,FALSE
"2017-09-06 10",11,3,15,0,5,2,FALSE,FALSE,16.3,13.5,83,3,100.79,FALSE,FALSE,FALSE,FALSE
"2017-09-06 11",9,1,9,0,2,1,FALSE,FALSE,16.8,14.1,84,11,100.84,FALSE,FALSE,FALSE,FALSE
"2017-09-06 12",16,3,13,0,2,4,FALSE,FALSE,17,14.8,87,5,100.82,FALSE,FALSE,FALSE,FALSE
"2017-09-06 13",12,5,12,1,2,1,FALSE,FALSE,17.6,14.4,81,16,100.82,FALSE,FALSE,FALSE,FALSE
"2017-09-06 14",7,8,9,2,5,4,FALSE,FALSE,17.5,14.2,81,13,100.82,FALSE,FALSE,FALSE,FALSE
"2017-09-06 15",4,1,8,0,2,2,FALSE,FALSE,17.7,14.5,81,10,100.79,FALSE,FALSE,FALSE,FALSE
"2017-09-06 16",5,0,3,0,0,2,FALSE,FALSE,17.3,14.4,83,7,100.77,FALSE,FALSE,FALSE,FALSE
"2017-09-06 17",5,2,5,0,1,1,FALSE,FALSE,17.4,14.7,84,9,100.84,FALSE,FALSE,FALSE,FALSE
"2017-09-06 18",2,4,0,0,2,0,FALSE,FALSE,16.9,14.4,85,8,100.84,FALSE,FALSE,FALSE,FALSE
"2017-09-06 19",2,3,4,0,2,0,FALSE,FALSE,16.3,14.3,88,8,100.83,FALSE,FALSE,FALSE,FALSE
"2017-09-06 7",5,0,3,0,1,0,FALSE,FALSE,14.8,12.8,88,6,100.82,FALSE,FALSE,FALSE,FALSE
"2017-09-06 8",14,2,11,0,1,5,FALSE,FALSE,16.1,13.9,87,5,100.82,FALSE,FALSE,FALSE,FALSE
"2017-09-06 9",20,3,14,0,0,2,FALSE,FALSE,16.3,13.9,86,1,100.9,FALSE,FALSE,FALSE,FALSE
"2017-09-07 10",14,6,13,0,5,3,FALSE,FALSE,14.8,14.2,96,8,100.36,FALSE,FALSE,TRUE,FALSE
"2017-09-07 11",10,3,10,0,2,3,FALSE,FALSE,15.6,14.2,91,14,100.37,FALSE,FALSE,TRUE,FALSE
"2017-09-07 12",8,3,8,0,1,0,FALSE,FALSE,17,14.2,83,15,100.35,FALSE,FALSE,TRUE,FALSE
"2017-09-07 13",16,5,13,1,3,1,FALSE,FALSE,18.4,14.8,79,21,100.34,FALSE,FALSE,FALSE,FALSE
"2017-09-07 14",19,4,17,1,2,0,FALSE,FALSE,18.4,13.5,73,14,100.32,FALSE,FALSE,FALSE,FALSE
"2017-09-07 15",7,1,7,0,3,4,FALSE,FALSE,16.4,13.3,82,13,100.33,FALSE,FALSE,FALSE,FALSE
"2017-09-07 16",2,1,3,0,1,0,FALSE,FALSE,17.3,13,75,14,100.38,TRUE,FALSE,FALSE,FALSE
"2017-09-07 17",3,0,3,0,1,2,FALSE,FALSE,17.7,13.2,75,8,100.39,TRUE,FALSE,FALSE,FALSE
"2017-09-07 18",2,2,0,0,1,0,FALSE,FALSE,16.6,13.3,80,7,100.4,TRUE,FALSE,FALSE,FALSE
"2017-09-07 19",0,3,0,0,0,1,FALSE,FALSE,15.6,11.9,79,11,100.46,FALSE,FALSE,FALSE,FALSE
"2017-09-07 7",2,0,2,0,1,6,FALSE,FALSE,15.1,14.3,95,2,100.4,FALSE,FALSE,FALSE,FALSE
"2017-09-07 8",11,4,13,2,4,1,FALSE,FALSE,15.6,14.8,95,8,100.36,FALSE,FALSE,TRUE,FALSE
"2017-09-07 9",18,5,16,1,0,3,FALSE,FALSE,15.2,14.2,93,16,100.37,FALSE,FALSE,TRUE,FALSE
"2017-09-08 10",19,4,18,1,4,3,FALSE,FALSE,13.8,11.4,86,20,101.14,FALSE,FALSE,FALSE,FALSE
"2017-09-08 11",16,0,12,0,0,2,FALSE,FALSE,15.5,11.6,77,15,101.17,FALSE,FALSE,FALSE,FALSE
"2017-09-08 12",14,1,9,2,2,3,FALSE,FALSE,15.8,11.6,76,11,101.2,FALSE,FALSE,FALSE,FALSE
"2017-09-08 13",12,4,11,0,0,0,FALSE,FALSE,16.5,11.5,72,17,101.21,FALSE,FALSE,FALSE,FALSE
"2017-09-08 14",6,1,4,1,0,1,FALSE,FALSE,17.4,10.2,62,25,101.23,FALSE,FALSE,FALSE,FALSE
"2017-09-08 15",5,2,7,5,4,1,FALSE,FALSE,17.6,10.2,61,16,101.26,FALSE,FALSE,FALSE,FALSE
"2017-09-08 16",6,4,6,1,2,3,FALSE,FALSE,16.2,11.1,71,13,101.31,FALSE,FALSE,FALSE,FALSE
"2017-09-08 17",3,2,2,0,1,2,FALSE,FALSE,16.2,11.4,73,17,101.36,FALSE,FALSE,FALSE,FALSE
"2017-09-08 18",8,2,2,1,0,0,FALSE,FALSE,15.5,11.6,77,17,101.4,FALSE,FALSE,FALSE,FALSE
"2017-09-08 19",4,1,3,0,0,0,FALSE,FALSE,14.9,11.1,78,13,101.49,FALSE,FALSE,FALSE,FALSE
"2017-09-08 20",0,1,0,1,0,0,FALSE,FALSE,14.6,10.9,78,15,101.57,FALSE,FALSE,FALSE,FALSE
"2017-09-08 7",7,1,3,0,0,0,FALSE,FALSE,13,11.7,92,15,100.97,FALSE,FALSE,FALSE,FALSE
"2017-09-08 8",20,1,17,0,1,4,FALSE,FALSE,12.7,11.7,93,18,101.05,FALSE,FALSE,FALSE,FALSE
"2017-09-08 9",19,3,15,0,2,4,FALSE,FALSE,12.9,11.6,91,14,101.11,FALSE,FALSE,FALSE,FALSE
"2017-09-09 10",17,4,17,2,4,2,FALSE,FALSE,16,9.9,67,18,102.23,FALSE,FALSE,FALSE,FALSE
"2017-09-09 11",29,3,29,1,3,3,FALSE,FALSE,17.1,9.1,59,13,102.23,FALSE,FALSE,FALSE,FALSE
"2017-09-09 12",20,3,19,1,5,4,FALSE,FALSE,18.7,9.6,55,10,102.23,FALSE,FALSE,FALSE,FALSE
"2017-09-09 13",11,5,10,2,5,0,FALSE,FALSE,19.6,8.2,47,8,102.2,FALSE,FALSE,FALSE,FALSE
"2017-09-09 14",7,2,7,0,1,0,FALSE,FALSE,19.1,8.7,51,9,102.16,FALSE,FALSE,FALSE,FALSE
"2017-09-09 15",9,3,9,1,1,0,FALSE,FALSE,19,8.5,50,8,102.13,FALSE,FALSE,FALSE,FALSE
"2017-09-09 16",10,4,11,1,3,1,FALSE,FALSE,19.2,10.4,56,10,102.13,FALSE,FALSE,FALSE,FALSE
"2017-09-09 17",4,1,4,1,4,0,FALSE,FALSE,18.2,9.5,56,10,102.17,FALSE,FALSE,FALSE,FALSE
"2017-09-09 18",0,2,2,0,2,0,FALSE,FALSE,17.6,9.9,60,7,102.18,FALSE,FALSE,FALSE,FALSE
"2017-09-09 19",0,0,1,0,0,0,FALSE,FALSE,16.6,7,53,15,102.25,TRUE,FALSE,FALSE,FALSE
"2017-09-09 8",8,0,3,0,0,2,FALSE,FALSE,13.7,10.3,80,9,102.15,FALSE,FALSE,FALSE,FALSE
"2017-09-09 9",17,2,15,0,0,4,FALSE,FALSE,14.5,9.9,74,13,102.22,FALSE,FALSE,FALSE,FALSE
"2017-09-10 10",7,1,7,0,0,2,FALSE,FALSE,15,7,59,8,102.69,TRUE,FALSE,FALSE,FALSE
"2017-09-10 11",15,2,11,1,1,2,FALSE,FALSE,16.8,7.5,54,10,102.65,TRUE,FALSE,FALSE,FALSE
"2017-09-10 12",5,2,4,3,1,2,FALSE,FALSE,18,7.8,51,10,102.6,TRUE,FALSE,FALSE,FALSE
"2017-09-10 13",13,4,14,2,3,9,FALSE,FALSE,18.8,8,49,6,102.53,TRUE,FALSE,FALSE,FALSE
"2017-09-10 14",14,3,12,6,1,1,FALSE,FALSE,19.4,7.6,46,14,102.46,TRUE,FALSE,FALSE,FALSE
"2017-09-10 15",17,10,15,12,1,3,FALSE,FALSE,19.9,8.5,47,20,102.42,TRUE,FALSE,FALSE,FALSE
"2017-09-10 16",10,6,11,4,3,0,FALSE,FALSE,19.9,7,43,23,102.34,TRUE,FALSE,FALSE,FALSE
"2017-09-10 17",7,1,6,0,1,2,FALSE,FALSE,19.5,8.1,47,20,102.31,TRUE,FALSE,FALSE,FALSE
"2017-09-10 18",1,1,2,0,0,0,FALSE,FALSE,17.5,8.6,56,15,102.31,TRUE,FALSE,FALSE,FALSE
"2017-09-10 19",0,0,1,0,0,1,FALSE,FALSE,15.8,8.9,63,14,102.33,TRUE,FALSE,FALSE,FALSE
"2017-09-10 20",1,0,0,0,0,0,FALSE,FALSE,14.9,9.4,69,11,102.35,TRUE,FALSE,FALSE,FALSE
"2017-09-10 8",5,1,5,1,1,2,FALSE,FALSE,11.5,8.4,81,8,102.69,FALSE,FALSE,FALSE,FALSE
"2017-09-10 9",15,2,14,0,2,1,FALSE,FALSE,13.1,7.2,67,9,102.73,FALSE,FALSE,FALSE,FALSE
"2017-09-11 10",9,3,9,2,1,1,FALSE,FALSE,17.9,12.2,69,11,102.21,TRUE,FALSE,FALSE,FALSE
"2017-09-11 11",7,2,9,1,2,3,FALSE,FALSE,19.2,12.3,64,14,102.17,TRUE,FALSE,FALSE,FALSE
"2017-09-11 12",15,4,14,8,2,3,FALSE,FALSE,21,12.3,57,14,102.06,TRUE,FALSE,FALSE,FALSE
"2017-09-11 13",9,1,3,0,0,0,FALSE,FALSE,21.4,10.9,51,13,101.98,TRUE,FALSE,FALSE,FALSE
"2017-09-11 14",10,5,9,6,2,0,FALSE,FALSE,22.4,11.9,51,12,101.86,TRUE,FALSE,FALSE,FALSE
"2017-09-11 15",7,7,8,1,5,0,FALSE,FALSE,22.2,12.8,55,11,101.79,TRUE,FALSE,FALSE,FALSE
"2017-09-11 16",5,1,4,3,1,3,FALSE,FALSE,22.5,9.8,44,15,101.76,TRUE,FALSE,FALSE,FALSE
"2017-09-11 17",4,1,4,2,1,0,FALSE,FALSE,21.5,10.1,48,21,101.78,TRUE,FALSE,FALSE,FALSE
"2017-09-11 18",2,3,2,0,2,0,FALSE,FALSE,19.9,11.1,56,11,101.71,TRUE,FALSE,FALSE,FALSE
"2017-09-11 19",0,6,1,0,3,0,FALSE,FALSE,18.2,12.8,70,8,101.67,TRUE,FALSE,FALSE,FALSE
"2017-09-11 20",0,1,1,0,1,0,FALSE,FALSE,17.1,12.3,73,7,101.64,TRUE,FALSE,FALSE,FALSE
"2017-09-11 7",4,0,3,0,1,0,FALSE,FALSE,11.8,9.4,85,7,102.27,TRUE,FALSE,FALSE,FALSE
"2017-09-11 8",7,2,7,0,3,2,FALSE,FALSE,13.6,10.1,79,7,102.28,TRUE,FALSE,FALSE,FALSE
"2017-09-11 9",21,7,18,2,3,7,FALSE,FALSE,16.2,10.9,71,5,102.24,TRUE,FALSE,FALSE,FALSE
"2017-09-12 10",16,5,11,3,1,3,FALSE,FALSE,19.5,14.1,71,20,101.08,TRUE,FALSE,FALSE,FALSE
"2017-09-12 11",17,0,13,0,0,0,FALSE,FALSE,20.7,13.6,63,18,101.01,TRUE,FALSE,FALSE,FALSE
"2017-09-12 12",19,3,15,3,3,1,FALSE,FALSE,21.8,14.4,62,18,100.96,TRUE,FALSE,FALSE,FALSE
"2017-09-12 13",8,4,6,6,0,3,FALSE,FALSE,22.6,13.4,55,28,100.83,TRUE,FALSE,FALSE,FALSE
"2017-09-12 14",8,7,8,7,3,3,FALSE,FALSE,23.1,13.4,54,27,100.77,TRUE,FALSE,FALSE,FALSE
"2017-09-12 15",6,0,3,3,0,4,FALSE,FALSE,23.3,13.1,52,29,100.71,TRUE,FALSE,FALSE,FALSE
"2017-09-12 16",5,4,7,2,2,0,FALSE,FALSE,23.8,13.1,50,22,100.64,TRUE,FALSE,FALSE,FALSE
"2017-09-12 17",3,2,4,3,1,1,FALSE,FALSE,23.1,14.1,56,17,100.64,TRUE,FALSE,FALSE,FALSE
"2017-09-12 18",2,0,2,0,0,1,FALSE,FALSE,21.5,14,62,13,100.66,TRUE,FALSE,FALSE,FALSE
"2017-09-12 19",0,1,0,1,1,0,FALSE,FALSE,19.9,14.1,69,15,100.67,TRUE,FALSE,FALSE,FALSE
"2017-09-12 20",1,0,0,0,0,1,FALSE,FALSE,19.4,14.2,72,20,100.68,TRUE,FALSE,FALSE,FALSE
"2017-09-12 7",6,0,6,0,1,1,FALSE,FALSE,14,10.8,81,21,101.27,FALSE,FALSE,FALSE,FALSE
"2017-09-12 8",7,4,4,1,3,3,FALSE,FALSE,15.1,11.6,80,14,101.23,FALSE,FALSE,FALSE,FALSE
"2017-09-12 9",12,4,13,1,1,2,FALSE,FALSE,17.6,12.6,72,16,101.16,FALSE,FALSE,FALSE,FALSE
"2017-09-13 10",2,2,2,2,0,7,FALSE,FALSE,20.6,14.9,69,14,100.71,TRUE,FALSE,FALSE,FALSE
"2017-09-13 11",9,1,8,1,1,0,FALSE,FALSE,21.7,15.6,68,12,100.64,TRUE,FALSE,FALSE,FALSE
"2017-09-13 12",14,3,12,5,0,2,FALSE,FALSE,23.2,15.3,61,20,100.6,TRUE,FALSE,FALSE,FALSE
"2017-09-13 13",13,5,14,7,0,3,FALSE,FALSE,24.8,15.9,57,19,100.51,TRUE,FALSE,FALSE,FALSE
"2017-09-13 14",10,3,5,7,2,2,FALSE,FALSE,25.1,15.8,56,14,100.45,TRUE,FALSE,FALSE,FALSE
"2017-09-13 15",2,4,3,3,1,0,FALSE,FALSE,25.6,15.6,54,18,100.4,TRUE,FALSE,FALSE,FALSE
"2017-09-13 16",7,3,8,5,1,0,FALSE,FALSE,25.2,15.8,55,13,100.36,FALSE,FALSE,FALSE,FALSE
"2017-09-13 17",3,4,3,2,4,0,FALSE,FALSE,24.4,15.3,56,15,100.35,FALSE,FALSE,FALSE,FALSE
"2017-09-13 18",1,8,2,8,1,0,FALSE,FALSE,22.5,15.8,66,10,100.37,FALSE,FALSE,FALSE,FALSE
"2017-09-13 19",1,2,1,1,0,0,FALSE,FALSE,22.5,16,66,10,100.42,FALSE,FALSE,FALSE,FALSE
"2017-09-13 20",2,0,2,0,0,0,FALSE,FALSE,22,16.1,69,12,100.41,FALSE,FALSE,FALSE,FALSE
"2017-09-13 7",6,0,5,0,0,1,FALSE,FALSE,15.8,13.2,84,11,100.77,TRUE,FALSE,FALSE,FALSE
"2017-09-13 8",15,4,15,0,4,0,FALSE,FALSE,17.1,13.4,78,14,100.77,TRUE,FALSE,FALSE,FALSE
"2017-09-13 9",13,0,11,0,0,5,FALSE,FALSE,19.1,14,72,16,100.75,TRUE,FALSE,FALSE,FALSE
"2017-09-14 10",10,1,8,1,0,3,FALSE,FALSE,21.5,16.3,72,10,100.64,TRUE,FALSE,FALSE,FALSE
"2017-09-14 11",7,2,3,0,0,1,FALSE,FALSE,23.6,16.7,65,14,100.63,TRUE,FALSE,FALSE,FALSE
"2017-09-14 12",3,0,3,3,0,0,FALSE,FALSE,24.9,16.8,60,8,100.59,TRUE,FALSE,FALSE,FALSE
"2017-09-14 13",8,3,8,5,1,3,FALSE,FALSE,26,17,57,13,100.56,TRUE,FALSE,FALSE,FALSE
"2017-09-14 14",9,3,5,4,0,0,FALSE,FALSE,26.6,16.2,52,11,100.55,TRUE,FALSE,FALSE,FALSE
"2017-09-14 15",8,1,7,2,0,0,FALSE,FALSE,26.7,17.2,55,12,100.56,TRUE,FALSE,FALSE,FALSE
"2017-09-14 16",3,4,3,8,0,2,FALSE,FALSE,26.3,16.2,53,12,100.57,TRUE,FALSE,FALSE,FALSE
"2017-09-14 17",1,1,1,1,0,0,FALSE,FALSE,25.3,16.5,58,11,100.59,TRUE,FALSE,FALSE,FALSE
"2017-09-14 18",5,2,7,2,1,0,FALSE,FALSE,24.2,16,60,10,100.67,TRUE,FALSE,FALSE,FALSE
"2017-09-14 19",1,1,1,3,0,0,FALSE,FALSE,22.5,16.3,67,6,100.77,TRUE,FALSE,FALSE,FALSE
"2017-09-14 20",0,1,1,0,1,0,FALSE,FALSE,21.2,17.2,78,6,100.79,TRUE,FALSE,FALSE,FALSE
"2017-09-14 7",6,0,3,0,0,1,FALSE,FALSE,18.1,15.2,83,9,100.57,FALSE,FALSE,FALSE,FALSE
"2017-09-14 8",17,1,13,3,1,3,FALSE,FALSE,19.8,15.6,76,6,100.59,FALSE,FALSE,FALSE,FALSE
"2017-09-14 9",15,9,12,2,3,5,FALSE,FALSE,21.8,16.5,71,9,100.62,FALSE,FALSE,FALSE,FALSE
"2017-09-15 10",18,4,13,5,0,2,FALSE,FALSE,20.3,14.3,68,7,101.45,TRUE,FALSE,FALSE,FALSE
"2017-09-15 11",6,2,6,2,1,0,FALSE,FALSE,22.2,14.7,62,7,101.43,TRUE,FALSE,FALSE,FALSE
"2017-09-15 12",4,2,3,1,1,2,FALSE,FALSE,23.6,15.3,59,7,101.41,TRUE,FALSE,FALSE,FALSE
"2017-09-15 13",9,4,9,2,1,2,FALSE,FALSE,25,16.1,57,10,101.4,TRUE,FALSE,FALSE,FALSE
"2017-09-15 14",7,8,4,6,0,3,FALSE,FALSE,25.6,16.5,57,5,101.35,TRUE,FALSE,FALSE,FALSE
"2017-09-15 15",10,5,8,3,2,0,FALSE,FALSE,26.3,15.8,52,7,101.34,TRUE,FALSE,FALSE,FALSE
"2017-09-15 16",7,1,7,2,1,0,FALSE,FALSE,26,16.8,56,12,101.33,TRUE,FALSE,FALSE,FALSE
"2017-09-15 17",5,0,3,7,0,2,FALSE,FALSE,25,16.1,57,10,101.36,TRUE,FALSE,FALSE,FALSE
"2017-09-15 18",6,0,5,2,0,1,FALSE,FALSE,23.5,16.1,63,4,101.4,TRUE,FALSE,FALSE,FALSE
"2017-09-15 19",3,3,3,0,3,0,FALSE,FALSE,22.1,15.8,67,4,101.43,TRUE,FALSE,FALSE,FALSE
"2017-09-15 20",0,0,1,0,0,0,FALSE,FALSE,21.9,15.8,68,2,101.44,TRUE,FALSE,FALSE,FALSE
"2017-09-15 7",14,0,10,1,1,1,FALSE,FALSE,16.8,14.6,87,16,101.35,TRUE,FALSE,FALSE,FALSE
"2017-09-15 8",16,3,13,1,1,3,FALSE,FALSE,17.5,14.2,81,14,101.41,TRUE,FALSE,FALSE,FALSE
"2017-09-15 9",20,3,12,2,0,6,FALSE,FALSE,18.4,13.7,74,18,101.47,TRUE,FALSE,FALSE,FALSE
"2017-09-16 10",28,1,25,7,1,3,FALSE,FALSE,20.5,18.9,91,5,101.72,FALSE,TRUE,FALSE,FALSE
"2017-09-16 11",19,2,13,9,1,1,FALSE,FALSE,22.2,19.4,84,9,101.72,FALSE,TRUE,FALSE,FALSE
"2017-09-16 12",11,3,8,8,2,2,FALSE,FALSE,23.6,19.3,76,9,101.71,FALSE,TRUE,FALSE,FALSE
"2017-09-16 13",15,3,10,7,0,1,FALSE,FALSE,25.3,19.1,68,17,101.64,TRUE,FALSE,FALSE,FALSE
"2017-09-16 14",10,2,6,7,0,3,FALSE,FALSE,26.2,18.4,62,15,101.62,TRUE,FALSE,FALSE,FALSE
"2017-09-16 15",14,11,15,11,6,0,FALSE,FALSE,26.5,18.4,60,16,101.58,TRUE,FALSE,FALSE,FALSE
"2017-09-16 16",6,1,3,3,2,0,FALSE,FALSE,26,18.7,64,17,101.58,TRUE,FALSE,FALSE,FALSE
"2017-09-16 17",7,0,5,4,0,0,FALSE,FALSE,25.4,18.4,65,17,101.56,TRUE,FALSE,FALSE,FALSE
"2017-09-16 18",4,0,3,2,0,0,FALSE,FALSE,23.8,18.5,72,12,101.56,TRUE,FALSE,FALSE,FALSE
"2017-09-16 20",2,4,4,0,2,0,FALSE,FALSE,22.7,18.4,76,10,101.58,TRUE,FALSE,FALSE,FALSE
"2017-09-16 8",12,2,12,2,2,3,FALSE,FALSE,18.2,17.9,98,10,101.7,FALSE,TRUE,FALSE,FALSE
"2017-09-16 9",21,2,14,0,1,3,FALSE,FALSE,18.4,18.1,98,8,101.73,FALSE,TRUE,FALSE,FALSE
"2017-09-17 10",12,0,9,3,1,4,FALSE,FALSE,23.1,18,73,10,101.65,TRUE,FALSE,FALSE,FALSE
"2017-09-17 11",15,4,15,7,3,3,FALSE,FALSE,24.5,18.1,67,19,101.61,TRUE,FALSE,FALSE,FALSE
"2017-09-17 12",9,3,9,2,4,0,FALSE,FALSE,25.9,18.9,65,15,101.57,TRUE,FALSE,FALSE,FALSE
"2017-09-17 13",5,4,1,3,0,5,FALSE,FALSE,27.1,19.1,61,16,101.5,TRUE,FALSE,FALSE,FALSE
"2017-09-17 14",9,1,9,7,1,1,FALSE,FALSE,27.4,18.2,57,15,101.48,TRUE,FALSE,FALSE,FALSE
"2017-09-17 15",8,5,8,6,2,2,FALSE,FALSE,27.6,17.5,54,17,101.44,TRUE,FALSE,FALSE,FALSE
"2017-09-17 16",6,3,3,2,0,0,FALSE,FALSE,27.1,16.7,52,13,101.4,TRUE,FALSE,FALSE,FALSE
"2017-09-17 17",5,3,3,4,1,1,FALSE,FALSE,26.4,16.5,54,13,101.4,TRUE,FALSE,FALSE,FALSE
"2017-09-17 18",3,2,1,2,1,1,FALSE,FALSE,23.9,17,65,7,101.39,TRUE,FALSE,FALSE,FALSE
"2017-09-17 19",1,1,3,0,2,0,FALSE,FALSE,24.1,16.8,63,11,101.41,TRUE,FALSE,FALSE,FALSE
"2017-09-17 8",2,1,2,0,0,1,FALSE,FALSE,20.5,17.5,83,11,101.7,TRUE,FALSE,FALSE,FALSE
"2017-09-17 9",11,0,10,1,1,6,FALSE,FALSE,22.1,17.6,76,12,101.68,TRUE,FALSE,FALSE,FALSE
"2017-09-18 10",12,3,10,2,1,5,FALSE,FALSE,21.4,17.9,80,13,101.59,FALSE,TRUE,FALSE,FALSE
"2017-09-18 11",13,5,7,1,1,4,FALSE,FALSE,22.6,18.1,75,14,101.57,FALSE,TRUE,FALSE,FALSE
"2017-09-18 12",10,3,7,7,0,4,FALSE,FALSE,24,18.5,71,13,101.53,FALSE,TRUE,FALSE,FALSE
"2017-09-18 13",10,5,9,4,1,3,FALSE,FALSE,24.9,18.7,68,9,101.48,FALSE,FALSE,FALSE,FALSE
"2017-09-18 14",7,7,5,7,1,2,FALSE,FALSE,25.2,18.6,66,11,101.44,FALSE,FALSE,FALSE,FALSE
"2017-09-18 15",7,7,7,4,4,0,FALSE,FALSE,26.3,19.6,66,8,101.4,FALSE,FALSE,FALSE,FALSE
"2017-09-18 16",4,4,6,3,1,0,FALSE,FALSE,26.8,17.3,55,2,101.38,FALSE,FALSE,FALSE,FALSE
"2017-09-18 17",3,2,3,2,0,1,FALSE,FALSE,26.2,17.9,60,6,101.37,FALSE,FALSE,FALSE,FALSE
"2017-09-18 18",5,0,2,3,0,2,FALSE,FALSE,24,18,69,8,101.35,FALSE,FALSE,FALSE,FALSE
"2017-09-18 19",4,1,4,0,1,0,FALSE,FALSE,21.5,18.5,83,10,101.39,TRUE,FALSE,FALSE,FALSE
"2017-09-18 20",3,1,1,0,0,0,FALSE,FALSE,20.8,18.6,87,11,101.39,TRUE,FALSE,FALSE,FALSE
"2017-09-18 7",8,0,7,0,1,0,FALSE,FALSE,18.7,18.2,97,8,101.57,TRUE,FALSE,FALSE,FALSE
"2017-09-18 8",18,1,11,0,0,0,FALSE,FALSE,19.8,17.7,88,12,101.6,TRUE,FALSE,FALSE,FALSE
"2017-09-18 9",12,5,10,2,1,6,FALSE,FALSE,20.6,17.8,84,10,101.61,FALSE,TRUE,FALSE,FALSE
"2017-09-19 10",14,1,13,2,0,1,FALSE,FALSE,24.1,18.6,71,7,101.46,TRUE,FALSE,FALSE,FALSE
"2017-09-19 11",6,1,3,2,0,1,FALSE,FALSE,25.3,19,67,4,101.45,TRUE,FALSE,FALSE,FALSE
"2017-09-19 12",5,1,1,1,0,0,FALSE,FALSE,26,18.5,63,3,101.37,TRUE,FALSE,FALSE,FALSE
"2017-09-19 13",11,4,9,9,1,7,FALSE,FALSE,26.4,18.3,60,9,101.31,FALSE,FALSE,FALSE,FALSE
"2017-09-19 14",8,2,5,3,1,0,FALSE,FALSE,27.4,19.2,60,16,101.25,FALSE,FALSE,FALSE,FALSE
"2017-09-19 15",8,2,5,2,1,0,FALSE,FALSE,27.6,19,59,14,101.2,FALSE,FALSE,FALSE,FALSE
"2017-09-19 16",9,2,6,5,0,3,FALSE,FALSE,26.8,18.8,61,18,101.17,TRUE,FALSE,FALSE,FALSE
"2017-09-19 17",6,2,6,2,0,0,FALSE,FALSE,25.9,17.7,60,16,101.2,TRUE,FALSE,FALSE,FALSE
"2017-09-19 18",3,1,2,4,0,3,FALSE,FALSE,24.5,17.7,66,11,101.2,TRUE,FALSE,FALSE,FALSE
"2017-09-19 19",2,0,2,1,0,1,FALSE,FALSE,23.8,17.5,68,8,101.25,TRUE,FALSE,FALSE,FALSE
"2017-09-19 20",0,0,0,1,0,0,FALSE,FALSE,23,17.3,70,10,101.29,TRUE,FALSE,FALSE,FALSE
"2017-09-19 7",4,1,2,2,0,2,FALSE,FALSE,19.7,17.3,86,9,101.45,FALSE,FALSE,FALSE,FALSE
"2017-09-19 8",10,1,9,0,1,0,FALSE,FALSE,21.1,18,82,9,101.48,FALSE,FALSE,FALSE,FALSE
"2017-09-19 9",19,1,11,1,1,2,FALSE,FALSE,22.4,18.4,78,7,101.49,FALSE,FALSE,FALSE,FALSE
"2017-09-20 10",7,3,9,0,2,2,FALSE,FALSE,21.7,18.7,83,18,101.37,FALSE,FALSE,FALSE,FALSE
"2017-09-20 11",11,2,12,4,1,2,FALSE,FALSE,23.6,19.2,76,18,101.35,FALSE,FALSE,FALSE,FALSE
"2017-09-20 12",13,0,10,8,0,0,FALSE,FALSE,24.9,19.3,70,19,101.34,FALSE,FALSE,FALSE,FALSE
"2017-09-20 13",10,5,12,6,0,1,FALSE,FALSE,25.6,18.8,66,23,101.3,FALSE,FALSE,FALSE,FALSE
"2017-09-20 14",5,2,4,3,1,0,FALSE,FALSE,25.9,18.4,63,18,101.24,FALSE,FALSE,FALSE,FALSE
"2017-09-20 15",2,2,2,3,1,3,FALSE,FALSE,25.8,18.1,62,21,101.18,FALSE,FALSE,FALSE,FALSE
"2017-09-20 16",4,2,3,3,1,0,FALSE,FALSE,25.6,18.1,63,18,101.17,FALSE,FALSE,FALSE,FALSE
"2017-09-20 7",11,1,9,1,2,1,FALSE,FALSE,18.7,18,95,21,101.31,FALSE,TRUE,FALSE,FALSE
"2017-09-20 8",13,3,11,0,2,2,FALSE,FALSE,19.5,18.2,92,22,101.36,FALSE,TRUE,FALSE,FALSE
"2017-09-20 9",26,2,20,0,2,5,FALSE,FALSE,21,18.7,86,21,101.4,FALSE,TRUE,FALSE,FALSE
"2017-09-21 10",16,1,14,1,1,3,FALSE,FALSE,20.5,12.8,61,17,101.69,TRUE,FALSE,FALSE,FALSE
"2017-09-21 11",7,5,7,3,2,4,FALSE,FALSE,22.3,12.6,54,14,101.66,TRUE,FALSE,FALSE,FALSE
"2017-09-21 12",13,1,10,5,0,0,FALSE,FALSE,23.7,11.6,46,15,101.61,TRUE,FALSE,FALSE,FALSE
